date,service,gare_depart,gare_arrivee,duree_moyenne,nb_train_prevu,nb_annulation,commentaire_annulation,nb_train_depart_retard,retard_moyen_depart,retard_moyen_tous_trains_depart,commentaire_retards_depart,nb_train_retard_arrivee,retard_moyen_arrivee,retard_moyen_tous_trains_arrivee,commentaires_retard_arrivee,nb_train_retard_sup_15,retard_moyen_trains_retard_sup15,nb_train_retard_sup_30,nb_train_retard_sup_60,prct_cause_externe,prct_cause_infra,prct_cause_gestion_trafic,prct_cause_materiel_roulant,prct_cause_gestion_gare,prct_cause_prise_en_charge_voyageurs
4/1/2019,National,LYON PART DIEU,PARIS LYON,120,585,3,,244,4.936065574,2.182703322,,31,24.72419355,1.562084765,,19,1.562084765,6,2,9.677419355,19.35483871,19.35483871,25.80645161,19.35483871,6.451612903
4/1/2019,National,PARIS LYON,MACON LOCHE,96,199,2,,16,19.959375,1.274957699,,11,31.33333333,2.139170897,,9,2.139170897,6,1,10,10,10,70,0,0
4/1/2019,National,MONTPELLIER,PARIS LYON,207,307,0,,170,4.256470588,2.4252443,,22,32.53712121,1.329207383,,22,1.329207383,7,2,42.10526316,21.05263158,21.05263158,5.263157895,10.52631579,0
4/1/2019,National,PARIS LYON,NIMES,176,276,0,,31,11.84892473,1.016002415,,32,24.22083333,3.419504831,,23,3.419504831,9,1,16.66666667,6.666666667,30,30,16.66666667,0
4/1/2019,National,PARIS LYON,PERPIGNAN,308,168,0,,21,13.74126984,1.366666667,,19,41.38684211,5.161805556,,19,5.161805556,8,4,16.66666667,27.77777778,22.22222222,27.77777778,5.555555556,0
4/1/2019,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,171,108,0,,5,7.21,-0.175308642,,7,15.34761905,1.999537037,,3,1.999537037,0,0,20,40,20,0,20,0
4/1/2019,National,PARIS LYON,TOULON,243,220,0,,25,10.84666667,0.834621212,,19,34.7377193,2.369015152,,19,2.369015152,10,2,43.75,18.75,12.5,6.25,18.75,0
4/1/2019,International,PARIS LYON,LAUSANNE,219,138,1,,6,1.388888889,-0.26216545,,27,32.09197531,9.887104623,,25,9.887104623,5,2,4,20,68,8,0,0
4/1/2019,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,93,410,0,,270,8.84654321,5.95398374,,82,27.56443089,6.446422764,,37,6.446422764,23,10,19.11764706,38.23529412,20.58823529,16.17647059,1.470588235,4.411764706
4/1/2019,National,ANGOULEME,PARIS MONTPARNASSE,124,278,0,,143,5.014219114,2.632853717,,30,24.43444444,3.930635492,,19,3.930635492,7,1,16,24,24,28,4,4
4/1/2019,National,PARIS MONTPARNASSE,BREST,221,261,2,,121,5.370247934,2.423101673,,14,29.03571429,2.305019305,,14,2.305019305,6,0,23.07692308,30.76923077,15.38461538,23.07692308,0,7.692307692
4/1/2019,National,QUIMPER,PARIS MONTPARNASSE,222,235,0,,97,134.4670103,55.54702128,,17,30.48529412,4.08070922,,17,4.08070922,6,1,30.76923077,38.46153846,7.692307692,15.38461538,7.692307692,0
4/1/2019,National,RENNES,PARIS MONTPARNASSE,99,580,1,,180,26.36833333,8.228756477,,100,21.1285,4.591393207,,47,4.591393207,21,5,23.07692308,26.92307692,16.66666667,24.35897436,5.128205128,3.846153846
4/1/2019,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,60,393,0,,199,11.10762144,5.52913486,,51,18.21078431,3.15793045,,21,3.15793045,8,3,19.44444444,19.44444444,44.44444444,11.11111111,5.555555556,0
4/1/2019,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61,411,1,,144,5.329398148,2.012439024,,66,15.30050505,3.150772358,,20,3.150772358,8,0,12.76595745,19.14893617,27.65957447,25.53191489,4.255319149,10.63829787
4/1/2019,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,259,154,0,,79,5.520464135,2.779545455,,14,47.16547619,4.976515152,"Ce mois-ci, cette destination a été touchée par : 
- le 2 : un défaut d'alimentation électrique sur la ligne à grande vitesse Atlantique (67 TGV impactés pour 3101 minutes perdues),
- le 16 : un TGV heurte un animal sur la ligne à grande vitesse Sud Europe Atlantique (13 TGV impactés pour 471 minutes perdues),
- le 23 : le heurt d'un chevreuil sur la ligne à grande vitesse Atlantique (9 TGV impactés pour 253 minutes perdues),
- le 28 : une rupture caténaire sur la ligne à grande vitesse Atlantique (58 TGV impactés pour 2210 minutes perdues).",14,4.976515152,9,4,15.38461538,30.76923077,38.46153846,15.38461538,0,0
4/1/2019,National,PARIS EST,NANCY,95,279,1,,77,14.19199134,4.082194245,,11,39.11818182,2.404856115,,11,2.404856115,8,4,0,36.36363636,9.090909091,45.45454545,9.090909091,0
4/1/2019,National,STRASBOURG,PARIS EST,116,514,14,,223,7.102615845,3.273466667,,47,22.01453901,2.978966667,,28,2.978966667,5,3,23.25581395,18.60465116,27.90697674,18.60465116,6.976744186,4.651162791
4/1/2019,National,PARIS NORD,ARRAS,55,310,12,,65,31.86487179,6.790659955,,56,19.44107143,3.781319911,,27,3.781319911,9,3,29.09090909,20,12.72727273,23.63636364,14.54545455,0
4/1/2019,National,ARRAS,PARIS NORD,50,309,2,,114,37.27105263,13.98664495,,72,20.50231481,5.506623236,"Domaine des dérangements d’IS en dominante de l’irrégularité, on retrouve par trois fois ces  dérangements pour occasionner des restitutions tardives de travaux LN3 (TIV de chantier et commutateurs de protection x2)
On retrouve en particulier dans la rubrique externe: deux accidents de personne les 22 et 24, avec l’E*9028 à Erquinghem et le thalys 9472 à Avelin. Pour le reste il s’agit d’intrusion dans les emprises, d’incendie aux abords des voies (Pierrefitte le 01/04), arbre sur la caténaire ( Lillers le 12/04)-",26,5.506623236,12,4,15.625,25,42.1875,6.25,7.8125,3.125
4/1/2019,National,DOUAI,PARIS NORD,77,200,2,,73,173.7226027,64.11422559,,50,18.45266667,5.438468013,"Pour ce domaine des dérangements d’IS en dominante de l’irrégularité, on retrouve par trois fois ces  dérangements pour occasionner des restitutions tardives de travaux LN3 (TIV de chantier et commutateurs de protection x2)
On retrouve en particulier dans la rubrique externe: deux accidents de personne les 22 et 24, avec l’E*9028 à Erquinghem et le thalys 9472 à Avelin. Pour le reste il s’agit d’intrusion dans les emprises, d’incendie aux abords des voies (Pierrefitte le 01/04), arbre sur la caténaire ( Lillers le 12/04)-",17,5.438468013,6,2,18.60465116,20.93023256,48.8372093,2.325581395,6.976744186,2.325581395
4/1/2019,National,LILLE,PARIS NORD,63,569,13,,156,5.993803419,1.623920863,,74,19.66373874,2.699730216,,27,2.699730216,10,3,10.16949153,27.11864407,22.03389831,25.42372881,8.474576271,6.779661017
4/1/2019,National,LYON PART DIEU,LILLE,191,210,6,,132,9.862247475,6.453921569,,52,36.125,11.63316993,"la rubrique Externe en dominante , il s’agit d’évènements diffus, avec de la malveillance, des intrusions dans les emprises, des intempéries (vents violents), en exemple le 25 à Vénissieux avec un plastique dans les caténaires (26 TGV Voyages concernés pour 315 minutes perdues).
Causes « Escale-Service Voyageur » en hausse avec une dominante pour l’affluence voyageurs et les groupes, un phénomène aussi lié à cette période dégroupée de vacances  scolaires",48,11.63316993,21,7,25,17.30769231,28.84615385,17.30769231,11.53846154,0
4/1/2019,National,MARSEILLE ST CHARLES,TOURCOING,305,7,0,,0,0,-0.471428571,,1,28,5.285714286,,1,5.285714286,0,0,0,0,100,0,0,0
4/1/2019,National,MARNE LA VALLEE,LYON PART DIEU,111,286,4,,175,10.50619048,6.66465721,,45,34.19481481,5.81501182,,36,5.81501182,15,4,20.93023256,25.58139535,20.93023256,13.95348837,13.95348837,4.651162791
4/1/2019,National,BELLEGARDE (AIN),PARIS LYON,162,224,1,,148,3.845045045,2.625112108,,13,19.76794872,0.051345291,,9,0.051345291,0,0,16.66666667,8.333333333,58.33333333,16.66666667,0,0
4/1/2019,National,PARIS LYON,DIJON VILLE,96,421,1,,28,11.13988095,0.423492063,,11,17.97424242,0.051944444,,6,0.051944444,1,0,11.11111111,0,22.22222222,55.55555556,11.11111111,0
4/1/2019,National,MULHOUSE VILLE,PARIS LYON,170,299,0,,146,5.097488584,2.541192865,,19,28.16754386,0.657134894,,11,0.657134894,5,2,7.692307692,15.38461538,7.692307692,46.15384615,23.07692308,0
4/1/2019,National,VALENCE ALIXAN TGV,PARIS LYON,133,290,0,,169,7.662721893,4.523275862,,28,28.28988095,1.839942529,,21,1.839942529,8,2,36,28,20,4,8,4
4/1/2019,National,LYON PART DIEU,MARSEILLE ST CHARLES,104,363,1,,161,13.03022774,5.852025783,,75,29.54822222,7.47592081,,54,7.47592081,27,7,17.14285714,22.85714286,28.57142857,12.85714286,12.85714286,5.714285714
4/1/2019,National,MARSEILLE ST CHARLES,LYON PART DIEU,101,346,4,,63,6.687301587,1.233089669,,30,29.22055556,4.89668616,,19,4.89668616,8,4,14.28571429,17.85714286,32.14285714,28.57142857,0,7.142857143
4/1/2019,International,FRANCFORT,PARIS EST,215,165,5,,56,32.86428571,11.63458333,,18,39.47407407,5.9034375,,18,5.9034375,7,2,5.555555556,27.77777778,22.22222222,44.44444444,0,0
4/1/2019,International,PARIS LYON,GENEVE,179,187,1,,20,10.0425,0.786290323,,11,20.37424242,2.703315412,,5,2.703315412,2,0,10,0,50,20,20,0
4/1/2019,International,PARIS LYON,ITALIE,426,64,0,,8,116.5541667,14.19739583,,6,40.25,2.171875,,6,2.171875,5,0,16.66666667,16.66666667,16.66666667,50,0,0
4/1/2019,International,PARIS LYON,ZURICH,240,141,0,,11,64.66363636,4.805437352,,12,29.08472222,5.017730496,,12,5.017730496,5,0,0,18.18181818,45.45454545,36.36363636,0,0
4/1/2019,International,ZURICH,PARIS LYON,241,141,0,,53,1.917610063,1.207801418,,6,44.17222222,0.655910165,,6,0.655910165,3,1,20,20,0,60,0,0
4/1/2019,International,MADRID,MARSEILLE ST CHARLES,209,27,0,,10,4.5,1.148148148,,3,25.95,5.498148148,,3,5.498148148,1,0,33.33333333,0,66.66666667,0,0,0
4/1/2019,International,MARSEILLE ST CHARLES,MADRID,461,1,0,,0,0,0.816666667,,0,0,-4,,0,-4,0,0,0,0,0,0,0,0
4/1/2019,International,PARIS LYON,BARCELONA,314,56,0,,9,15.26111111,2.030357143,,8,29.625,6.910714286,,8,6.910714286,3,0,0,37.5,25,25,12.5,0
4/1/2019,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146,769,4,,341,7.685043988,3.316993464,,57,29.82573099,1.395359477,,38,1.395359477,17,6,32.60869565,19.56521739,23.91304348,13.04347826,8.695652174,2.173913043
4/1/2019,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,142,812,2,,133,7.276315789,1.019465021,,64,26.65651042,3.150164609,,48,3.150164609,20,2,21.56862745,31.37254902,15.68627451,19.60784314,5.882352941,5.882352941
4/1/2019,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,164,204,0,,32,4.0640625,0.726143791,,13,25.56153846,3.435375817,,9,3.435375817,4,0,18.18181818,36.36363636,9.090909091,36.36363636,0,0
4/1/2019,National,PARIS MONTPARNASSE,LAVAL,82,232,2,,102,11.32369281,4.927898551,,30,21.31944444,3.745,,11,3.745,5,4,23.80952381,14.28571429,23.80952381,23.80952381,9.523809524,4.761904762
4/1/2019,National,PARIS MONTPARNASSE,ST MALO,162,96,3,,36,19.93240741,7.59874552,,4,28.02083333,0.66953405,,3,0.66953405,1,1,25,25,25,25,0,0
4/1/2019,National,TOURS,PARIS MONTPARNASSE,75,181,1,,28,6.44047619,0.95712963,,28,16.15059524,3.134907407,,8,3.134907407,5,0,15,5,40,15,5,20
4/1/2019,National,PARIS MONTPARNASSE,VANNES,152,230,0,,106,6.947641509,3.121811594,,21,30.69047619,3.458695652,,14,3.458695652,5,1,20,25,15,15,10,15
4/1/2019,National,REIMS,PARIS EST,46,196,2,,21,7.622222222,0.455154639,,14,17.25,2.080670103,,5,2.080670103,1,1,0,33.33333333,33.33333333,33.33333333,0,0
4/1/2019,National,STRASBOURG,NANTES,295,55,2,,21,3.841269841,1.53427673,,6,31.64166667,6.477987421,,6,6.477987421,3,0,20,20,20,40,0,0
4/1/2019,National,DUNKERQUE,PARIS NORD,117,239,2,,12,7,0.35443038,,14,33.16309524,2.861040788,,10,2.861040788,5,1,30.76923077,38.46153846,0,23.07692308,0,7.692307692
4/1/2019,National,LILLE,LYON PART DIEU,191,223,2,,94,6.668971631,2.90693816,,32,40.3734375,6.795927602,,31,6.795927602,13,4,26.66666667,16.66666667,23.33333333,16.66666667,13.33333333,3.333333333
4/1/2019,National,BORDEAUX ST JEAN,TOURCOING,298,6,0,,1,2.916666667,0.45,,1,76,14,,1,14,1,1,0,100,0,0,0,0
4/1/2019,National,MARSEILLE ST CHARLES,MARNE LA VALLEE,209,236,2,,36,8.906018519,1.1497151,,30,38.22111111,5.732621083,,30,5.732621083,10,6,22.22222222,14.81481481,33.33333333,22.22222222,7.407407407,0
4/1/2019,National,AIX EN PROVENCE TGV,PARIS LYON,184,373,3,,247,6.594871795,4.436531532,,24,44.05,3.298198198,,24,3.298198198,11,6,26.31578947,31.57894737,10.52631579,21.05263158,5.263157895,5.263157895
4/1/2019,National,PARIS LYON,ANNECY,223,140,2,,9,22.9,1.174033816,,9,35.94444444,4.59057971,,9,4.59057971,6,1,0,50,12.5,37.5,0,0
4/1/2019,National,ANNECY,PARIS LYON,228,135,3,,12,77.52083333,7.054671717,,19,34.02807018,5.436742424,,19,5.436742424,6,4,11.11111111,27.77777778,50,11.11111111,0,0
4/1/2019,National,AVIGNON TGV,PARIS LYON,165,379,3,,153,7.821132898,3.119060284,,39,29.76581197,3.246320922,,23,3.246320922,10,6,21.62162162,24.32432432,27.02702703,18.91891892,2.702702703,5.405405405
4/1/2019,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,129,185,1,,12,17.66111111,0.855978261,,11,24.77272727,2.278804348,,6,2.278804348,3,1,11.11111111,0,33.33333333,33.33333333,22.22222222,0
4/1/2019,National,BESANCON FRANCHE COMTE TGV,PARIS LYON,131,188,0,,67,4.95,1.704875887,,12,22.52916667,0.701861702,,6,0.701861702,2,1,0,11.11111111,0,44.44444444,44.44444444,0
4/1/2019,National,MACON LOCHE,PARIS LYON,100,187,2,,153,6.717538126,5.58981982,,13,27.65641026,2.348918919,,10,2.348918919,3,2,0,16.66666667,50,0,25,8.333333333
4/1/2019,National,PARIS LYON,MARSEILLE ST CHARLES,196,497,0,,38,10.48552632,0.412676056,,38,32.01885965,3.78433937,,38,3.78433937,12,3,28.125,9.375,25,28.125,6.25,3.125
4/1/2019,National,MARSEILLE ST CHARLES,PARIS LYON,199,466,3,,84,12.11805556,1.947732181,,34,42.3377451,3.241648668,,34,3.241648668,16,8,23.33333333,23.33333333,20,23.33333333,6.666666667,3.333333333
4/1/2019,National,PARIS LYON,NICE VILLE,351,167,0,,24,11.16875,1.223453094,,18,45.58518519,6.614471058,,18,6.614471058,11,1,50,18.75,6.25,6.25,18.75,0
4/1/2019,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,169,108,1,,14,270.4380952,35.1864486,,6,37.88333333,3.298753894,,4,3.298753894,3,1,16.66666667,33.33333333,0,33.33333333,16.66666667,0
4/1/2019,National,LYON PART DIEU,MONTPELLIER,114,199,17,,82,12.35101626,5.589652015,,40,30.86291667,7.28489011,,25,7.28489011,14,4,21.05263158,21.05263158,21.05263158,15.78947368,10.52631579,10.52631579
4/1/2019,National,MONTPELLIER,LYON PART DIEU,112,191,8,,98,5.136394558,2.790528233,,30,26.84,6.130601093,,24,6.130601093,10,0,26.66666667,23.33333333,23.33333333,20,6.666666667,0
4/1/2019,International,PARIS EST,STUTTGART,185,142,3,,27,18.53148148,3.716786571,,13,34.16666667,6.59352518,,12,6.59352518,5,2,8.333333333,16.66666667,16.66666667,58.33333333,0,0
4/1/2019,National,LE MANS,PARIS MONTPARNASSE,58,425,0,,228,7.856140351,4.341254902,,94,21.52411348,5.287333333,"Ce mois-ci, cette destination a été touchée par : 
- le 2 : un défaut d'alimentation électrique sur la ligne à grande vitesse Atlantique (67 TGV impactés pour 3101 minutes perdues)  et la panne d'un TER entre Angers et Le Mans (17 TGV impactés pour 780 minutes perdues),
- le 4 : la présence d'une personne aux abords des voies entre Laval et Le Mans (14 TGV impactés pour 438 minutes perdues), 
- le 8 : un accident de personne entre Angers et Ancenis (23 TGV impactés pour 1169 minutes perdues), 
- le 20 : un dérangement de signalisation sur la ligne à grande vitesse Atlantique (11 TGV impactés pour 147 minutes perdues),
- le 23 : le heurt d'un chevreuil vers Connerré (9 TGV impactés pour 253 minutes perdues),
- le 28 : une rupture caténaire sur la ligne à grande vitesse Atlantique (58 TGV impactés pour 2210 minutes perdues).",32,5.287333333,17,8,11.5942029,34.7826087,21.73913043,23.1884058,1.449275362,7.246376812
4/1/2019,National,NANTES,PARIS MONTPARNASSE,131,517,0,,182,25.97847985,9.006866538,,79,35.43881857,6.951515152,,55,6.951515152,33,13,32.8125,32.8125,12.5,17.1875,1.5625,3.125
4/1/2019,National,ST MALO,PARIS MONTPARNASSE,160,85,0,,51,1.709477124,1.035098039,,10,29.48666667,4.681960784,,9,4.681960784,3,1,33.33333333,22.22222222,11.11111111,33.33333333,0,0
4/1/2019,National,PARIS MONTPARNASSE,TOURS,72,179,0,,102,10.04166667,5.619180633,,30,16.06166667,3.488454376,,10,3.488454376,4,3,4.761904762,14.28571429,66.66666667,9.523809524,4.761904762,0
4/1/2019,National,VANNES,PARIS MONTPARNASSE,155,243,0,,95,3.275087719,1.378943759,,34,24.65686275,4.765294925,,22,4.765294925,7,2,24.13793103,31.03448276,24.13793103,17.24137931,3.448275862,0
4/1/2019,National,PARIS EST,METZ,85,314,5,,77,23.68138528,5.87562028,,19,33.91842105,1.504368932,,11,1.504368932,7,5,5.555555556,38.88888889,22.22222222,27.77777778,5.555555556,0
4/1/2019,National,METZ,PARIS EST,85,303,6,,128,7.031640625,3.116105499,,63,17.18253968,4.198709315,"Très nombreux retards CFL  
1 mise à quai tardive causant 5 min de retard 
1 accident de personne le 04/04 pour 13 min
Quelques incidents (caténaire (23 min), rail cassé, chantier de production (15 min)) 
1 difficulté d’accroche le 21/04 à Mz
Obstacle sur les voies le 23/04 pour 37 min de retard
Restitution tardive de travaux le 24/04 pour 11 min 
4 Non-respect marche tracée pour un retard moyen de 6 min",17,4.198709315,4,2,17.30769231,23.07692308,42.30769231,15.38461538,0,1.923076923
4/1/2019,National,NANCY,PARIS EST,96,289,2,,96,5.809895833,2.008072009,,22,20.55378788,2.3970964,,10,2.3970964,4,2,19.04761905,33.33333333,28.57142857,14.28571429,4.761904762,0
4/1/2019,National,PARIS EST,REIMS,46,203,3,,45,7.9,1.921666667,,16,23.6,2.494,,8,2.494,3,2,7.692307692,23.07692308,38.46153846,15.38461538,15.38461538,0
4/1/2019,National,PARIS EST,STRASBOURG,115,529,11,,103,11.13462783,2.240250965,,34,37.47254902,2.586808237,,28,2.586808237,13,4,15.625,28.125,21.875,28.125,3.125,3.125
4/1/2019,National,PARIS LYON,BELLEGARDE (AIN),162,202,1,,23,9.079710145,0.727114428,,16,18.29895833,3.543781095,,6,3.543781095,2,0,0,6.666666667,60,13.33333333,20,0
4/1/2019,National,PARIS LYON,CHAMBERY CHALLES LES EAUX,181,162,0,,14,77.44642857,6.347016461,,15,28.95444444,3.851440329,,8,3.851440329,6,2,6.666666667,40,20,33.33333333,0,0
4/1/2019,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,187,155,4,,81,11.28045267,6.026048565,,23,26.09202899,3.742604857,,21,3.742604857,4,2,18.18181818,22.72727273,50,4.545454545,0,4.545454545
4/1/2019,National,PARIS LYON,LYON PART DIEU,119,560,1,,45,16.88259259,0.960017889,,22,19.99545455,0.393649374,,14,0.393649374,3,0,19.04761905,19.04761905,28.57142857,28.57142857,4.761904762,0
4/1/2019,National,PARIS LYON,MONTPELLIER,208,254,0,,29,13.18045977,1.175853018,,25,28.35866667,3.706233596,,25,3.706233596,9,1,13.04347826,17.39130435,21.73913043,34.7826087,13.04347826,0
4/1/2019,National,NICE VILLE,PARIS LYON,355,170,3,,90,3.792407407,2.014570858,,19,38.15175439,4.005688623,,19,4.005688623,8,3,11.76470588,23.52941176,29.41176471,23.52941176,5.882352941,5.882352941
4/1/2019,International,STUTTGART,PARIS EST,183,144,6,,125,3.449866667,0.515821256,,13,36.9974359,4.616908213,,13,4.616908213,4,2,0,25,33.33333333,8.333333333,16.66666667,16.66666667
4/1/2019,International,ITALIE,PARIS LYON,440,66,2,,53,3.349056604,2.8515625,,14,22.925,5.362760417,,14,5.362760417,1,1,30.76923077,7.692307692,53.84615385,7.692307692,0,0
4/1/2019,International,BARCELONA,PARIS LYON,317,56,0,,9,2.111111111,-0.803571429,,6,42.41388889,2.948214286,,6,2.948214286,2,1,80,20,0,0,0,0
5/1/2019,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,92,444,3,,377,4.032847038,3.430083144,,54,23.90864198,3.013303099,,30,34.80388889,14,5,28.84615385,32.69230769,13.46153846,19.23076923,1.923076923,3.846153846
5/1/2019,National,PARIS MONTPARNASSE,LAVAL,81,243,0,,165,5.497777778,3.546227709,,30,14.59777778,2.516323731,,10,28.10666667,2,1,17.85714286,46.42857143,14.28571429,14.28571429,0,7.142857143
5/1/2019,National,PARIS MONTPARNASSE,NANTES,128,574,0,,391,2.110358056,1.280923345,,41,31.22317073,4.057665505,,26,42.51666667,13,7,38.46153846,33.33333333,17.94871795,10.25641026,0,0
5/1/2019,National,POITIERS,PARIS MONTPARNASSE,95,428,0,,214,20.10537383,9.812344237,,47,17.03652482,2.608099688,,18,30.20833333,4,2,13.63636364,36.36363636,20.45454545,15.90909091,4.545454545,9.090909091
5/1/2019,National,PARIS MONTPARNASSE,ST MALO,156,100,0,,72,10.82037037,7.611166667,,9,26.18888889,2.3925,,7,29.85714286,1,1,33.33333333,44.44444444,11.11111111,11.11111111,0,0
5/1/2019,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,260,165,0,,97,23.10189003,13.36070707,,14,33.225,2.652626263,,14,33.225,6,1,38.46153846,38.46153846,0,23.07692308,0,0
5/1/2019,National,VANNES,PARIS MONTPARNASSE,155,269,13,,164,5.550813008,3.555989583,,17,31.60294118,2.977734375,,6,68.03888889,3,2,40,26.66666667,13.33333333,6.666666667,6.666666667,6.666666667
5/1/2019,National,PARIS EST,METZ,85,318,0,,234,5.655982906,4.10293501,,26,14.76217949,0.450366876,,10,26.35666667,3,0,18.18181818,18.18181818,18.18181818,27.27272727,18.18181818,0
5/1/2019,National,PARIS EST,NANCY,95,292,0,,201,3.48358209,2.323059361,,6,24.825,0.354965753,,5,26.97666667,2,0,16.66666667,16.66666667,0,16.66666667,50,0
5/1/2019,National,ARRAS,PARIS NORD,51,312,6,,230,10.07376812,7.521895425,,54,15.59444444,4.717374728,,18,55.9,9,3,20.45454545,13.63636364,43.18181818,9.090909091,6.818181818,6.818181818
5/1/2019,National,LILLE,MARSEILLE ST CHARLES,298,199,0,,96,4.296180556,1.813232831,,24,42.14166667,6.835678392,,24,42.14166667,14,4,29.16666667,8.333333333,16.66666667,33.33333333,8.333333333,4.166666667
5/1/2019,National,LYON PART DIEU,MARNE LA VALLEE,109,294,56,,194,6.64475945,5.38942577,,44,31.45416667,6.613445378,,31,39.12473118,13,4,34.09090909,13.63636364,29.54545455,13.63636364,4.545454545,4.545454545
5/1/2019,National,ANNECY,PARIS LYON,230,142,3,,6,7.072222222,0.304796163,,11,42.45757576,3.967625899,"Heurt de personnes à Vianges, Heurt animal Cuy, heurt chevreuil Lacour d'arcenay, dérangement Yerres, disjonction cluny, Fort impact sur LN1 tronçon central",11,42.45757576,4,3,40,20,20,10,10,0
5/1/2019,National,BESANCON FRANCHE COMTE TGV,PARIS LYON,131,195,0,,136,2.139460784,1.322136752,,8,28.69166667,0.544444444,,7,30.66904762,3,0,12.5,50,0,0,25,12.5
5/1/2019,National,PARIS LYON,CHAMBERY CHALLES LES EAUX,181,139,0,,35,4.04047619,0.548081535,,16,31.77291667,5.512829736,,14,34.42857143,7,1,25,31.25,37.5,6.25,0,0
5/1/2019,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81,230,15,,165,6.223737374,4.708139535,,33,23.41262626,2.988294574,,16,39.4625,7,3,33.33333333,16.66666667,26.66666667,10,3.333333333,10
5/1/2019,National,MACON LOCHE,PARIS LYON,99,191,0,,179,4.611731844,4.304886562,,15,21.26666667,2.038219895,,10,26.05,3,0,46.66666667,20,26.66666667,0,6.666666667,0
5/1/2019,National,PARIS LYON,MONTPELLIER,209,283,4,,83,11.11546185,2.890681004,,26,49.53525641,7.042951016,"Heurt de personnes à Vianges, Heurt animal Cuy, heurt chevreuil Lacour d'arcenay, dérangement Yerres, disjonction cluny, Fort impact sur LN1 tronçon central",26,53.99197531,15,7,38.46153846,19.23076923,15.38461538,26.92307692,0,0
5/1/2019,National,MONTPELLIER,PARIS LYON,206,338,4,,270,4.311358025,3.269161677,,38,42.70701754,4.492814371,"Heurt de personnes à Vianges, Heurt animal Cuy, heurt chevreuil Lacour d'arcenay, dérangement Yerres, disjonction cluny, Fort impact sur LN1 tronçon central",38,42.70701754,15,6,35.13513514,21.62162162,21.62162162,21.62162162,0,0
5/1/2019,National,MULHOUSE VILLE,PARIS LYON,169,315,0,,237,2.948804501,2.147142857,,20,21.75916667,0.654074074,,13,26.39871795,4,0,10.52631579,42.10526316,15.78947368,15.78947368,10.52631579,5.263157895
5/1/2019,National,PARIS LYON,PERPIGNAN,308,179,0,,57,8.788888889,2.373184358,,22,38.45681818,5.083519553,,22,38.45681818,10,3,22.72727273,13.63636364,27.27272727,31.81818182,4.545454545,0
5/1/2019,International,PARIS EST,FRANCFORT,192,175,0,,102,4.901143791,2.690095238,,21,40.01111111,7.673904762,,19,43.00877193,10,2,5.882352941,17.64705882,41.17647059,35.29411765,0,0
5/1/2019,International,PARIS LYON,BARCELONA,320,61,0,,19,20.75087719,6.01284153,,7,50.25238095,9.596174863,,12,53.39259259,7,2,14.28571429,14.28571429,14.28571429,42.85714286,14.28571429,0
5/1/2019,National,ANGOULEME,PARIS MONTPARNASSE,124,293,0,,208,2.674919872,1.796530148,,24,22.01319444,2.83589306,,16,26.90416667,3,0,20.83333333,25,20.83333333,12.5,4.166666667,16.66666667
5/1/2019,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146,794,0,,467,10.54878658,5.974853065,,32,26.04791667,0.162132662,,21,33.0031746,8,2,31.03448276,44.82758621,10.34482759,10.34482759,0,3.448275862
5/1/2019,National,LAVAL,PARIS MONTPARNASSE,85,228,4,,117,2.014672365,0.886681548,,27,11.61851852,1.671056548,,5,25.49666667,1,0,0,31.81818182,36.36363636,9.090909091,18.18181818,4.545454545
5/1/2019,National,NANTES,PARIS MONTPARNASSE,131,561,5,,248,17.17479839,7.350569544,,56,25.29642857,3.000119904,,35,33.37666667,16,5,30.35714286,26.78571429,21.42857143,17.85714286,1.785714286,1.785714286
5/1/2019,National,PARIS MONTPARNASSE,POITIERS,93,520,0,,347,5.447358309,3.449166667,,34,16.83627451,1.537724359,,12,30.07361111,3,2,17.64705882,38.23529412,29.41176471,14.70588235,0,0
5/1/2019,National,PARIS MONTPARNASSE,RENNES,98,638,0,,439,7.162224753,4.739864159,,43,21.40542636,1.651671891,,24,31.22986111,7,3,23.80952381,35.71428571,26.19047619,14.28571429,0,0
5/1/2019,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,259,172,3,,59,10.4180791,3.256213018,,11,31.33484848,3.533629191,,11,31.33484848,4,1,18.18181818,9.090909091,18.18181818,36.36363636,9.090909091,9.090909091
